"grid_id","consumption","max","mean","min","new1","new_month","day"
1001,0.1465,5,2,0,"2010-02-07","Feb-10","07"
1524,0.0129791666666667,5,2,0,"2010-02-07","Feb-10","07"
1821,0.0127083333333333,5,2,0,"2010-02-07","Feb-10","07"
1000,0.217333333333333,4,3,2,"2010-02-08","Feb-10","08"
1001,0.147916666666667,4,3,2,"2010-02-08","Feb-10","08"
1524,0.269833333333333,4,3,2,"2010-02-08","Feb-10","08"
1821,0.105729166666667,4,3,2,"2010-02-08","Feb-10","08"
1000,0.32775,5,3,1,"2010-02-09","Feb-10","09"
1001,0.1224375,5,3,1,"2010-02-09","Feb-10","09"
1524,0.1735625,5,3,1,"2010-02-09","Feb-10","09"
1821,0.135666666666667,5,3,1,"2010-02-09","Feb-10","09"
1000,0.4708125,5,1,-3,"2010-02-10","Feb-10","10"
1001,0.0833541666666667,5,1,-3,"2010-02-10","Feb-10","10"
1524,0.1100625,5,1,-3,"2010-02-10","Feb-10","10"
1821,0.1104375,5,1,-3,"2010-02-10","Feb-10","10"
1000,0.189916666666667,5,0,-5,"2010-02-11","Feb-10","11"
1001,0.083375,5,0,-5,"2010-02-11","Feb-10","11"
1524,0.3065,5,0,-5,"2010-02-11","Feb-10","11"
1821,0.1755,5,0,-5,"2010-02-11","Feb-10","11"
1000,0.199958333333333,6,2,-2,"2010-02-12","Feb-10","12"
1001,0.0841041666666667,6,2,-2,"2010-02-12","Feb-10","12"
1524,0.254041666666667,6,2,-2,"2010-02-12","Feb-10","12"
1821,0.0119791666666667,6,2,-2,"2010-02-12","Feb-10","12"
1000,0.309958333333333,5,2,-2,"2010-02-13","Feb-10","13"
1001,0.0840625,5,2,-2,"2010-02-13","Feb-10","13"
1524,0.0403333333333333,5,2,-2,"2010-02-13","Feb-10","13"
1821,0.0200833333333333,5,2,-2,"2010-02-13","Feb-10","13"
1000,0.127166666666667,6,2,-2,"2010-02-14","Feb-10","14"
1001,0.08425,6,2,-2,"2010-02-14","Feb-10","14"
1524,0.0123125,6,2,-2,"2010-02-14","Feb-10","14"
1821,0.012125,6,2,-2,"2010-02-14","Feb-10","14"
1000,0.212583333333333,7,4,1,"2010-02-15","Feb-10","15"
1001,0.0832708333333333,7,4,1,"2010-02-15","Feb-10","15"
1524,0.351083333333333,7,4,1,"2010-02-15","Feb-10","15"
1821,0.0955416666666667,7,4,1,"2010-02-15","Feb-10","15"
1000,0.352916666666667,6,3,0,"2010-02-16","Feb-10","16"
1001,0.0834166666666667,6,3,0,"2010-02-16","Feb-10","16"
1524,0.631875,6,3,0,"2010-02-16","Feb-10","16"
1821,0.140625,6,3,0,"2010-02-16","Feb-10","16"
1000,0.296458333333333,6,1,-4,"2010-02-17","Feb-10","17"
1001,0.0833125,6,1,-4,"2010-02-17","Feb-10","17"
1524,0.148604166666667,6,1,-4,"2010-02-17","Feb-10","17"
1821,0.125875,6,1,-4,"2010-02-17","Feb-10","17"
1000,0.1674375,5,0,-4,"2010-02-18","Feb-10","18"
1001,0.0838333333333333,5,0,-4,"2010-02-18","Feb-10","18"
1524,0.910270833333333,5,0,-4,"2010-02-18","Feb-10","18"
1821,0.175916666666667,5,0,-4,"2010-02-18","Feb-10","18"
1000,0.214270833333333,4,0,-3,"2010-02-19","Feb-10","19"
1001,0.0881458333333333,4,0,-3,"2010-02-19","Feb-10","19"
1524,0.180625,4,0,-3,"2010-02-19","Feb-10","19"
1821,0.0131666666666667,4,0,-3,"2010-02-19","Feb-10","19"
1000,0.214541666666667,4,1,-2,"2010-02-20","Feb-10","20"
1001,0.0841041666666667,4,1,-2,"2010-02-20","Feb-10","20"
1524,0.0601458333333333,4,1,-2,"2010-02-20","Feb-10","20"
1821,0.0252916666666667,4,1,-2,"2010-02-20","Feb-10","20"
1000,0.183520833333333,0,-2,-6,"2010-02-21","Feb-10","21"
1001,0.0845833333333333,0,-2,-6,"2010-02-21","Feb-10","21"
1524,0.0128958333333333,0,-2,-6,"2010-02-21","Feb-10","21"
1821,0.011625,0,-2,-6,"2010-02-21","Feb-10","21"
1000,0.179895833333333,4,-1,-6,"2010-02-22","Feb-10","22"
1001,0.0834375,4,-1,-6,"2010-02-22","Feb-10","22"
1524,0.520729166666667,4,-1,-6,"2010-02-22","Feb-10","22"
1821,0.104333333333333,4,-1,-6,"2010-02-22","Feb-10","22"
1000,0.2925,3,2,0,"2010-02-23","Feb-10","23"
1001,0.0828541666666667,3,2,0,"2010-02-23","Feb-10","23"
1524,0.297125,3,2,0,"2010-02-23","Feb-10","23"
1821,0.0876458333333333,3,2,0,"2010-02-23","Feb-10","23"
1000,0.2440625,6,4,1,"2010-02-24","Feb-10","24"
1001,0.0830833333333333,6,4,1,"2010-02-24","Feb-10","24"
1524,0.663666666666667,6,4,1,"2010-02-24","Feb-10","24"
1821,0.0163333333333333,6,4,1,"2010-02-24","Feb-10","24"
1000,0.1590625,3,2,0,"2010-02-25","Feb-10","25"
1001,0.0830833333333333,3,2,0,"2010-02-25","Feb-10","25"
1524,0.8829375,3,2,0,"2010-02-25","Feb-10","25"
1821,0.134958333333333,3,2,0,"2010-02-25","Feb-10","25"
1000,0.206916666666667,6,3,0,"2010-02-26","Feb-10","26"
1001,0.0838541666666667,6,3,0,"2010-02-26","Feb-10","26"
1524,0.800729166666667,6,3,0,"2010-02-26","Feb-10","26"
1821,0.0129791666666667,6,3,0,"2010-02-26","Feb-10","26"
1000,0.3639375,7,3,-1,"2010-02-27","Feb-10","27"
1001,0.083875,7,3,-1,"2010-02-27","Feb-10","27"
1524,0.0627916666666667,7,3,-1,"2010-02-27","Feb-10","27"
1821,0.0185833333333333,7,3,-1,"2010-02-27","Feb-10","27"
1000,0.179125,5,2,-1,"2010-02-28","Feb-10","28"
1001,0.0844375,5,2,-1,"2010-02-28","Feb-10","28"
1524,0.013,5,2,-1,"2010-02-28","Feb-10","28"
1821,0.0121875,5,2,-1,"2010-02-28","Feb-10","28"
1000,0.186020833333333,8,2,-3,"2010-03-01","Mar-10","01"
1001,0.0839583333333333,8,2,-3,"2010-03-01","Mar-10","01"
1524,0.113020833333333,8,2,-3,"2010-03-01","Mar-10","01"
1821,0.106833333333333,8,2,-3,"2010-03-01","Mar-10","01"
1000,0.162604166666667,7,2,-4,"2010-03-02","Mar-10","02"
1001,0.0841666666666667,7,2,-4,"2010-03-02","Mar-10","02"
1524,0.1234375,7,2,-4,"2010-03-02","Mar-10","02"
1821,0.0920625,7,2,-4,"2010-03-02","Mar-10","02"
1000,0.246875,6,2,-1,"2010-03-03","Mar-10","03"
1001,0.0832291666666667,6,2,-1,"2010-03-03","Mar-10","03"
1524,0.472708333333333,6,2,-1,"2010-03-03","Mar-10","03"
1821,0.194958333333333,6,2,-1,"2010-03-03","Mar-10","03"
1000,0.1995,6,1,-4,"2010-03-04","Mar-10","04"
1001,0.0845416666666667,6,1,-4,"2010-03-04","Mar-10","04"
1524,0.8930625,6,1,-4,"2010-03-04","Mar-10","04"
1821,0.153270833333333,6,1,-4,"2010-03-04","Mar-10","04"
1000,0.104083333333333,9,2,-4,"2010-03-05","Mar-10","05"
1001,0.0839791666666667,9,2,-4,"2010-03-05","Mar-10","05"
1524,0.475958333333333,9,2,-4,"2010-03-05","Mar-10","05"
1821,0.0647291666666667,9,2,-4,"2010-03-05","Mar-10","05"
1000,0.0579791666666667,8,4,0,"2010-03-06","Mar-10","06"
1001,0.0846666666666667,8,4,0,"2010-03-06","Mar-10","06"
1524,0.0626458333333333,8,4,0,"2010-03-06","Mar-10","06"
1821,0.020375,8,4,0,"2010-03-06","Mar-10","06"
1000,0.0984791666666667,5,0,-4,"2010-03-07","Mar-10","07"
1001,0.0844375,5,0,-4,"2010-03-07","Mar-10","07"
1524,0.013125,5,0,-4,"2010-03-07","Mar-10","07"
1821,0.012,5,0,-4,"2010-03-07","Mar-10","07"
1000,0.1913125,6,0,-7,"2010-03-08","Mar-10","08"
1001,0.0840416666666667,6,0,-7,"2010-03-08","Mar-10","08"
1524,0.130020833333333,6,0,-7,"2010-03-08","Mar-10","08"
1821,0.114354166666667,6,0,-7,"2010-03-08","Mar-10","08"
1000,0.183229166666667,8,1,-6,"2010-03-09","Mar-10","09"
1001,0.1460625,8,1,-6,"2010-03-09","Mar-10","09"
1524,0.379854166666667,8,1,-6,"2010-03-09","Mar-10","09"
1821,0.104583333333333,8,1,-6,"2010-03-09","Mar-10","09"
1000,0.1508125,8,2,-4,"2010-03-10","Mar-10","10"
1001,0.1926875,8,2,-4,"2010-03-10","Mar-10","10"
1524,0.694791666666667,8,2,-4,"2010-03-10","Mar-10","10"
1821,0.1230625,8,2,-4,"2010-03-10","Mar-10","10"
1000,0.0672916666666667,8,1,-6,"2010-03-11","Mar-10","11"
1001,0.191708333333333,8,1,-6,"2010-03-11","Mar-10","11"
1524,0.527708333333333,8,1,-6,"2010-03-11","Mar-10","11"
1821,0.148791666666667,8,1,-6,"2010-03-11","Mar-10","11"
1000,0.0936041666666667,10,6,1,"2010-03-12","Mar-10","12"
1001,0.192,10,6,1,"2010-03-12","Mar-10","12"
1524,0.8879375,10,6,1,"2010-03-12","Mar-10","12"
1821,0.0345625,10,6,1,"2010-03-12","Mar-10","12"
1000,0.132645833333333,9,4,0,"2010-03-13","Mar-10","13"
1001,0.1934375,9,4,0,"2010-03-13","Mar-10","13"
1524,0.0765,9,4,0,"2010-03-13","Mar-10","13"
1821,0.0355208333333333,9,4,0,"2010-03-13","Mar-10","13"
1000,0.222833333333333,12,6,0,"2010-03-14","Mar-10","14"
1001,0.1929375,12,6,0,"2010-03-14","Mar-10","14"
1524,0.0146666666666667,12,6,0,"2010-03-14","Mar-10","14"
1821,0.0115625,12,6,0,"2010-03-14","Mar-10","14"
1000,0.181479166666667,9,4,0,"2010-03-15","Mar-10","15"
1001,0.191145833333333,9,4,0,"2010-03-15","Mar-10","15"
1524,0.160729166666667,9,4,0,"2010-03-15","Mar-10","15"
1821,0.125395833333333,9,4,0,"2010-03-15","Mar-10","15"
1000,0.301166666666667,8,4,0,"2010-03-16","Mar-10","16"
1001,0.192166666666667,8,4,0,"2010-03-16","Mar-10","16"
1524,0.464229166666667,8,4,0,"2010-03-16","Mar-10","16"
1821,0.14875,8,4,0,"2010-03-16","Mar-10","16"
1000,0.407104166666667,14,10,6,"2010-03-17","Mar-10","17"
1001,0.191958333333333,14,10,6,"2010-03-17","Mar-10","17"
1524,0.0172291666666667,14,10,6,"2010-03-17","Mar-10","17"
1821,0.0189583333333333,14,10,6,"2010-03-17","Mar-10","17"
1000,0.160625,13,10,7,"2010-03-18","Mar-10","18"
1001,0.1923125,13,10,7,"2010-03-18","Mar-10","18"
1524,0.223520833333333,13,10,7,"2010-03-18","Mar-10","18"
1821,0.134875,13,10,7,"2010-03-18","Mar-10","18"
1000,0.31825,10,8,6,"2010-03-19","Mar-10","19"
1001,0.1918125,10,8,6,"2010-03-19","Mar-10","19"
1524,0.117916666666667,10,8,6,"2010-03-19","Mar-10","19"
1821,0.0335208333333333,10,8,6,"2010-03-19","Mar-10","19"
1000,0.176208333333333,11,6,0,"2010-03-20","Mar-10","20"
1001,0.192604166666667,11,6,0,"2010-03-20","Mar-10","20"
1524,0.0403958333333333,11,6,0,"2010-03-20","Mar-10","20"
1821,0.0300416666666667,11,6,0,"2010-03-20","Mar-10","20"
1000,0.442520833333333,14,7,0,"2010-03-21","Mar-10","21"
1001,0.192770833333333,14,7,0,"2010-03-21","Mar-10","21"
1524,0.0155208333333333,14,7,0,"2010-03-21","Mar-10","21"
1821,0.0177291666666667,14,7,0,"2010-03-21","Mar-10","21"
1000,0.308791666666667,11,8,4,"2010-03-22","Mar-10","22"
1001,0.191583333333333,11,8,4,"2010-03-22","Mar-10","22"
1524,0.1196875,11,8,4,"2010-03-22","Mar-10","22"
1821,0.1560625,11,8,4,"2010-03-22","Mar-10","22"
1000,0.200291666666667,10,6,3,"2010-03-23","Mar-10","23"
1001,0.191104166666667,10,6,3,"2010-03-23","Mar-10","23"
1524,0.105333333333333,10,6,3,"2010-03-23","Mar-10","23"
1821,0.154875,10,6,3,"2010-03-23","Mar-10","23"
1000,0.130083333333333,12,9,6,"2010-03-24","Mar-10","24"
1001,0.191708333333333,12,9,6,"2010-03-24","Mar-10","24"
1524,0.0993958333333333,12,9,6,"2010-03-24","Mar-10","24"
1821,0.121875,12,9,6,"2010-03-24","Mar-10","24"
1000,0.208583333333333,12,8,5,"2010-03-25","Mar-10","25"
1001,0.1918125,12,8,5,"2010-03-25","Mar-10","25"
1524,0.208583333333333,12,8,5,"2010-03-25","Mar-10","25"
1821,0.162791666666667,12,8,5,"2010-03-25","Mar-10","25"
1000,0.143520833333333,13,9,5,"2010-03-26","Mar-10","26"
1001,0.192458333333333,13,9,5,"2010-03-26","Mar-10","26"
1524,0.0910833333333333,13,9,5,"2010-03-26","Mar-10","26"
1821,0.0746041666666667,13,9,5,"2010-03-26","Mar-10","26"
1000,0.184208333333333,12,8,3,"2010-03-27","Mar-10","27"
1001,0.192395833333333,12,8,3,"2010-03-27","Mar-10","27"
1524,0.0388958333333333,12,8,3,"2010-03-27","Mar-10","27"
1821,0.083,12,8,3,"2010-03-27","Mar-10","27"
1000,0.35154347826087,11,6,2,"2010-03-28","Mar-10","28"
1001,0.193304347826087,11,6,2,"2010-03-28","Mar-10","28"
1524,0.0162391304347826,11,6,2,"2010-03-28","Mar-10","28"
1821,0.0542173913043478,11,6,2,"2010-03-28","Mar-10","28"
1000,0.189520833333333,10,6,2,"2010-03-29","Mar-10","29"
1001,0.1913125,10,6,2,"2010-03-29","Mar-10","29"
1524,0.13525,10,6,2,"2010-03-29","Mar-10","29"
1821,0.1398125,10,6,2,"2010-03-29","Mar-10","29"
1000,0.2735,4,2,0,"2010-03-30","Mar-10","30"
1001,0.191520833333333,4,2,0,"2010-03-30","Mar-10","30"
1524,0.265270833333333,4,2,0,"2010-03-30","Mar-10","30"
1821,0.134020833333333,4,2,0,"2010-03-30","Mar-10","30"
1000,0.130145833333333,6,3,0,"2010-03-31","Mar-10","31"
1001,0.191666666666667,6,3,0,"2010-03-31","Mar-10","31"
1524,0.8539375,6,3,0,"2010-03-31","Mar-10","31"
1821,0.188916666666667,6,3,0,"2010-03-31","Mar-10","31"
1000,0.198291666666667,9,4,0,"2010-04-01","Apr-10","01"
1001,0.190958333333333,9,4,0,"2010-04-01","Apr-10","01"
1524,0.214395833333333,9,4,0,"2010-04-01","Apr-10","01"
1821,0.121916666666667,9,4,0,"2010-04-01","Apr-10","01"
1000,0.0727708333333333,8,4,0,"2010-04-02","Apr-10","02"
1001,0.191583333333333,8,4,0,"2010-04-02","Apr-10","02"
1524,0,8,4,0,"2010-04-02","Apr-10","02"
1821,0.0181875,8,4,0,"2010-04-02","Apr-10","02"
1000,0.312395833333333,8,4,-1,"2010-04-03","Apr-10","03"
1001,0.191875,8,4,-1,"2010-04-03","Apr-10","03"
1524,0,8,4,-1,"2010-04-03","Apr-10","03"
1821,0.0353333333333333,8,4,-1,"2010-04-03","Apr-10","03"
1000,0.300291666666667,9,4,0,"2010-04-04","Apr-10","04"
1001,0.1933125,9,4,0,"2010-04-04","Apr-10","04"
1524,0,9,4,0,"2010-04-04","Apr-10","04"
1821,0.0232708333333333,9,4,0,"2010-04-04","Apr-10","04"
1000,0.1624375,13,10,6,"2010-04-05","Apr-10","05"
1001,0.193458333333333,13,10,6,"2010-04-05","Apr-10","05"
1524,0.00814583333333333,13,10,6,"2010-04-05","Apr-10","05"
1821,0.0245416666666667,13,10,6,"2010-04-05","Apr-10","05"
1000,0.0968125,11,8,6,"2010-04-06","Apr-10","06"
1001,0.159708333333333,11,8,6,"2010-04-06","Apr-10","06"
1524,0.440895833333333,11,8,6,"2010-04-06","Apr-10","06"
1821,0.109166666666667,11,8,6,"2010-04-06","Apr-10","06"
1000,0.259458333333333,12,7,2,"2010-04-07","Apr-10","07"
1001,0.0842083333333333,12,7,2,"2010-04-07","Apr-10","07"
1524,0.202354166666667,12,7,2,"2010-04-07","Apr-10","07"
1821,0.160708333333333,12,7,2,"2010-04-07","Apr-10","07"
1000,0.194354166666667,13,9,5,"2010-04-08","Apr-10","08"
1001,0.0841875,13,9,5,"2010-04-08","Apr-10","08"
1524,0.922645833333333,13,9,5,"2010-04-08","Apr-10","08"
1821,0.123708333333333,13,9,5,"2010-04-08","Apr-10","08"
1000,0.072875,14,8,3,"2010-04-09","Apr-10","09"
1001,0.0845208333333333,14,8,3,"2010-04-09","Apr-10","09"
1524,0.552541666666667,14,8,3,"2010-04-09","Apr-10","09"
1821,0.0267708333333333,14,8,3,"2010-04-09","Apr-10","09"
1000,0.0629166666666667,14,6,-1,"2010-04-10","Apr-10","10"
1001,0.0847291666666667,14,6,-1,"2010-04-10","Apr-10","10"
1524,0.0398541666666667,14,6,-1,"2010-04-10","Apr-10","10"
1821,0.0321666666666667,14,6,-1,"2010-04-10","Apr-10","10"
1000,0.1694375,16,8,1,"2010-04-11","Apr-10","11"
1001,0.0843125,16,8,1,"2010-04-11","Apr-10","11"
1524,0.0189166666666667,16,8,1,"2010-04-11","Apr-10","11"
1821,0.0239166666666667,16,8,1,"2010-04-11","Apr-10","11"
1000,0.413083333333333,13,8,3,"2010-04-12","Apr-10","12"
1001,0.083875,13,8,3,"2010-04-12","Apr-10","12"
1524,0.116645833333333,13,8,3,"2010-04-12","Apr-10","12"
1821,0.126729166666667,13,8,3,"2010-04-12","Apr-10","12"
1000,0.149375,11,6,1,"2010-04-13","Apr-10","13"
1001,0.0835,11,6,1,"2010-04-13","Apr-10","13"
1524,0.3118125,11,6,1,"2010-04-13","Apr-10","13"
1821,0.113791666666667,11,6,1,"2010-04-13","Apr-10","13"
1000,0.108645833333333,9,6,3,"2010-04-14","Apr-10","14"
1001,0.0841041666666667,9,6,3,"2010-04-14","Apr-10","14"
1524,0.3518125,9,6,3,"2010-04-14","Apr-10","14"
1821,0.155083333333333,9,6,3,"2010-04-14","Apr-10","14"
1000,0.14275,10,4,-1,"2010-04-15","Apr-10","15"
1001,0.0839583333333333,10,4,-1,"2010-04-15","Apr-10","15"
1524,0.970979166666667,10,4,-1,"2010-04-15","Apr-10","15"
1821,0.138354166666667,10,4,-1,"2010-04-15","Apr-10","15"
1000,0.231375,13,6,-1,"2010-04-16","Apr-10","16"
1001,0.0844583333333333,13,6,-1,"2010-04-16","Apr-10","16"
1524,0.6648125,13,6,-1,"2010-04-16","Apr-10","16"
1821,0.032,13,6,-1,"2010-04-16","Apr-10","16"
1000,0.15125,16,8,0,"2010-04-17","Apr-10","17"
1001,0.0846875,16,8,0,"2010-04-17","Apr-10","17"
1524,0.0399583333333333,16,8,0,"2010-04-17","Apr-10","17"
1821,0.0328541666666667,16,8,0,"2010-04-17","Apr-10","17"
1000,0.202375,11,6,1,"2010-04-18","Apr-10","18"
1001,0.0845,11,6,1,"2010-04-18","Apr-10","18"
1524,0.0182708333333333,11,6,1,"2010-04-18","Apr-10","18"
1821,0.0259375,11,6,1,"2010-04-18","Apr-10","18"
1000,0.136041666666667,9,5,1,"2010-04-19","Apr-10","19"
1001,0.0834166666666667,9,5,1,"2010-04-19","Apr-10","19"
1524,0.0852708333333333,9,5,1,"2010-04-19","Apr-10","19"
1821,0.161583333333333,9,5,1,"2010-04-19","Apr-10","19"
1000,0.134229166666667,11,6,0,"2010-04-20","Apr-10","20"
1001,0.0840208333333333,11,6,0,"2010-04-20","Apr-10","20"
1524,0.127375,11,6,0,"2010-04-20","Apr-10","20"
1821,0.124333333333333,11,6,0,"2010-04-20","Apr-10","20"
1000,0.160416666666667,10,4,-3,"2010-04-21","Apr-10","21"
1001,0.0841875,10,4,-3,"2010-04-21","Apr-10","21"
1524,0.694708333333333,10,4,-3,"2010-04-21","Apr-10","21"
1821,0.163958333333333,10,4,-3,"2010-04-21","Apr-10","21"
1000,0.0880208333333333,11,4,-2,"2010-04-22","Apr-10","22"
1001,0.0834375,11,4,-2,"2010-04-22","Apr-10","22"
1524,0.522875,11,4,-2,"2010-04-22","Apr-10","22"
1821,0.136229166666667,11,4,-2,"2010-04-22","Apr-10","22"
1000,0.185145833333333,15,10,4,"2010-04-23","Apr-10","23"
1001,0.0849166666666667,15,10,4,"2010-04-23","Apr-10","23"
1524,0.135,15,10,4,"2010-04-23","Apr-10","23"
1821,0.0292083333333333,15,10,4,"2010-04-23","Apr-10","23"
1000,0.259895833333333,13,6,0,"2010-04-24","Apr-10","24"
1001,0.0836666666666667,13,6,0,"2010-04-24","Apr-10","24"
1524,0.06325,13,6,0,"2010-04-24","Apr-10","24"
1821,0.0365,13,6,0,"2010-04-24","Apr-10","24"
1000,0.184666666666667,17,13,9,"2010-04-25","Apr-10","25"
1001,0.0847708333333333,17,13,9,"2010-04-25","Apr-10","25"
1524,0.0191458333333333,17,13,9,"2010-04-25","Apr-10","25"
1821,0.0323958333333333,17,13,9,"2010-04-25","Apr-10","25"
1000,0.149625,17,13,9,"2010-04-26","Apr-10","26"
1001,0.0843125,17,13,9,"2010-04-26","Apr-10","26"
1524,0.1104375,17,13,9,"2010-04-26","Apr-10","26"
1821,0.143979166666667,17,13,9,"2010-04-26","Apr-10","26"
1000,0.189041666666667,16,11,6,"2010-04-27","Apr-10","27"
1001,0.0837708333333333,16,11,6,"2010-04-27","Apr-10","27"
1524,0.122666666666667,16,11,6,"2010-04-27","Apr-10","27"
1821,0.117708333333333,16,11,6,"2010-04-27","Apr-10","27"
1000,0.286979166666667,17,13,9,"2010-04-28","Apr-10","28"
1001,0.0838125,17,13,9,"2010-04-28","Apr-10","28"
1524,0.815166666666667,17,13,9,"2010-04-28","Apr-10","28"
1821,0.151041666666667,17,13,9,"2010-04-28","Apr-10","28"
1000,0.0933958333333333,13,10,8,"2010-04-29","Apr-10","29"
1001,0.08375,13,10,8,"2010-04-29","Apr-10","29"
1524,0.982020833333333,13,10,8,"2010-04-29","Apr-10","29"
1821,0.0977291666666667,13,10,8,"2010-04-29","Apr-10","29"
1000,0.0886666666666667,14,11,8,"2010-04-30","Apr-10","30"
1001,0.0882916666666667,14,11,8,"2010-04-30","Apr-10","30"
1524,0.532375,14,11,8,"2010-04-30","Apr-10","30"
1821,0.0209791666666667,14,11,8,"2010-04-30","Apr-10","30"
1000,0.165979166666667,11,8,4,"2010-05-01","May-10","01"
1001,0.092875,11,8,4,"2010-05-01","May-10","01"
1524,0.0710625,11,8,4,"2010-05-01","May-10","01"
1821,0.0242708333333333,11,8,4,"2010-05-01","May-10","01"
1000,0.0871666666666667,9,6,3,"2010-05-02","May-10","02"
1001,0.09325,9,6,3,"2010-05-02","May-10","02"
1524,0.017375,9,6,3,"2010-05-02","May-10","02"
1821,0.0184375,9,6,3,"2010-05-02","May-10","02"
1000,0.0733333333333333,12,6,0,"2010-05-03","May-10","03"
1001,0.0921666666666667,12,6,0,"2010-05-03","May-10","03"
1524,0.0168125,12,6,0,"2010-05-03","May-10","03"
1821,0.0169166666666667,12,6,0,"2010-05-03","May-10","03"
1000,0.183645833333333,12,6,1,"2010-05-04","May-10","04"
1001,0.0899375,12,6,1,"2010-05-04","May-10","04"
1524,0.104791666666667,12,6,1,"2010-05-04","May-10","04"
1821,0.106375,12,6,1,"2010-05-04","May-10","04"
1000,0.0676041666666667,16,12,7,"2010-05-05","May-10","05"
1001,0.0844583333333333,16,12,7,"2010-05-05","May-10","05"
1524,0.3965,16,12,7,"2010-05-05","May-10","05"
1821,0.176520833333333,16,12,7,"2010-05-05","May-10","05"
1000,0.132833333333333,13,11,9,"2010-05-06","May-10","06"
1001,0.0838125,13,11,9,"2010-05-06","May-10","06"
1524,0.694979166666667,13,11,9,"2010-05-06","May-10","06"
1821,0.0925625,13,11,9,"2010-05-06","May-10","06"
1000,0.133416666666667,11,8,5,"2010-05-07","May-10","07"
1001,0.0844583333333333,11,8,5,"2010-05-07","May-10","07"
1524,0.620333333333333,11,8,5,"2010-05-07","May-10","07"
1821,0.0170625,11,8,5,"2010-05-07","May-10","07"
1000,0.1191875,12,8,5,"2010-05-08","May-10","08"
1001,0.0842916666666667,12,8,5,"2010-05-08","May-10","08"
1524,0.0442083333333333,12,8,5,"2010-05-08","May-10","08"
1821,0.0241875,12,8,5,"2010-05-08","May-10","08"
1000,0.255791666666667,12,6,0,"2010-05-09","May-10","09"
1001,0.0845833333333333,12,6,0,"2010-05-09","May-10","09"
1524,0.0180208333333333,12,6,0,"2010-05-09","May-10","09"
1821,0.0167708333333333,12,6,0,"2010-05-09","May-10","09"
1000,0.1240625,9,6,3,"2010-05-10","May-10","10"
1001,0.0836041666666667,9,6,3,"2010-05-10","May-10","10"
1524,0.254708333333333,9,6,3,"2010-05-10","May-10","10"
1821,0.137395833333333,9,6,3,"2010-05-10","May-10","10"
1000,0.159,10,4,-1,"2010-05-11","May-10","11"
1001,0.0841875,10,4,-1,"2010-05-11","May-10","11"
1524,0.0559375,10,4,-1,"2010-05-11","May-10","11"
1821,0.167833333333333,10,4,-1,"2010-05-11","May-10","11"
1000,0.352833333333333,9,4,0,"2010-05-12","May-10","12"
1001,0.0839166666666667,9,4,0,"2010-05-12","May-10","12"
1524,0.2716875,9,4,0,"2010-05-12","May-10","12"
1821,0.170041666666667,9,4,0,"2010-05-12","May-10","12"
1000,0.0906875,13,6,0,"2010-05-13","May-10","13"
1001,0.084,13,6,0,"2010-05-13","May-10","13"
1524,0.824041666666667,13,6,0,"2010-05-13","May-10","13"
1821,0.1341875,13,6,0,"2010-05-13","May-10","13"
1000,0.127395833333333,14,10,5,"2010-05-14","May-10","14"
1001,0.0843333333333333,14,10,5,"2010-05-14","May-10","14"
1524,0.378458333333333,14,10,5,"2010-05-14","May-10","14"
1821,0.0174583333333333,14,10,5,"2010-05-14","May-10","14"
1000,0.140895833333333,15,9,3,"2010-05-15","May-10","15"
1001,0.0845625,15,9,3,"2010-05-15","May-10","15"
1524,0.0435208333333333,15,9,3,"2010-05-15","May-10","15"
1821,0.0250208333333333,15,9,3,"2010-05-15","May-10","15"
1000,0.231125,15,10,4,"2010-05-16","May-10","16"
1001,0.0839166666666667,15,10,4,"2010-05-16","May-10","16"
1524,0.0201875,15,10,4,"2010-05-16","May-10","16"
1821,0.02325,15,10,4,"2010-05-16","May-10","16"
1000,0.0959166666666667,14,10,5,"2010-05-17","May-10","17"
1001,0.0837916666666667,14,10,5,"2010-05-17","May-10","17"
1524,0.0900208333333333,14,10,5,"2010-05-17","May-10","17"
1821,0.113,14,10,5,"2010-05-17","May-10","17"
1000,0.199479166666667,15,10,5,"2010-05-18","May-10","18"
1001,0.0842708333333333,15,10,5,"2010-05-18","May-10","18"
1524,0.220916666666667,15,10,5,"2010-05-18","May-10","18"
1821,0.138666666666667,15,10,5,"2010-05-18","May-10","18"
1000,0.144458333333333,18,14,10,"2010-05-19","May-10","19"
1001,0.0843125,18,14,10,"2010-05-19","May-10","19"
1524,0.830104166666667,18,14,10,"2010-05-19","May-10","19"
1821,0.102,18,14,10,"2010-05-19","May-10","19"
1000,0.170666666666667,19,16,12,"2010-05-20","May-10","20"
1001,0.0840208333333333,19,16,12,"2010-05-20","May-10","20"
1524,0.504583333333333,19,16,12,"2010-05-20","May-10","20"
1821,0.122791666666667,19,16,12,"2010-05-20","May-10","20"
1000,0.1761875,19,14,8,"2010-05-21","May-10","21"
1001,0.085,19,14,8,"2010-05-21","May-10","21"
1524,0.708583333333333,19,14,8,"2010-05-21","May-10","21"
1821,0.0226458333333333,19,14,8,"2010-05-21","May-10","21"
1000,0.0815833333333333,23,14,5,"2010-05-22","May-10","22"
1001,0.0846041666666667,23,14,5,"2010-05-22","May-10","22"
1524,0.111791666666667,23,14,5,"2010-05-22","May-10","22"
1821,0.0293333333333333,23,14,5,"2010-05-22","May-10","22"
